epoch,train_mse_loss,target_transform,validation_fve,validation_mse,validation_rmse,validation_mean_l2_error,validation_cosine_mean,validation_cosine_std,validation_cosine_min,validation_cosine_max,validation_prediction_norm_mean,validation_target_norm_mean,validation_original_norm_mean,transformed_validation_mse,validation_train_mean_baseline_fve,validation_train_mean_baseline_mse,is_best
1,0.051452706754207614,center,-0.8036142587661743,0.0245659997065862,0.15673544495928865,6.1110405921936035,0.9926411509513855,0.0015330631285905838,0.9886128902435303,0.9950621724128723,50.15715026855469,4.623180389404297,50.623348236083984,0.02456599660217762,-0.05990791320800781,0.014436401426792145,True
2,0.041294414177536966,center,-0.3349045515060425,0.01818196972211202,0.13484053441792648,5.250336647033691,0.994574248790741,0.0012663571396842599,0.9912817478179932,0.9963613748550415,50.27101135253906,4.623180389404297,50.623348236083984,0.018181972205638885,-0.05990791320800781,0.014436401426792145,True
3,0.03620675876736641,center,-0.24415898323059082,0.016945980489253998,0.13017672790961524,5.070873260498047,0.9949634671211243,0.0011249992530792952,0.992415189743042,0.9970885515213013,50.15621566772461,4.623180389404297,50.623348236083984,0.01694597862660885,-0.05990791320800781,0.014436401426792145,True
4,0.03284192830324173,center,-0.12554466724395752,0.015330401559670767,0.12381599880334837,4.8149285316467285,0.9954500198364258,0.0011598537676036358,0.9928568005561829,0.9972842931747437,50.388916015625,4.623180389404297,50.623348236083984,0.015330401249229908,-0.05990791320800781,0.014436401426792145,True
5,0.031205786392092705,center,-0.12936770915985107,0.0153824711839358,0.12402609073874658,4.827865123748779,0.9955256581306458,0.0010379041777923703,0.993558943271637,0.9973052144050598,49.75373077392578,4.623180389404297,50.623348236083984,0.01538247149437666,-0.05990791320800781,0.014436401426792145,False
6,0.028466926515102388,center,-0.05506539344787598,0.014370441436767578,0.11987677605260987,4.655986309051514,0.995768666267395,0.0011229909723624587,0.9931443333625793,0.9976789355278015,50.27252960205078,4.623180389404297,50.623348236083984,0.014370442368090153,-0.05990791320800781,0.014436401426792145,True
7,0.02722630500793457,center,-0.056543588638305664,0.014390576630830765,0.11996072953608929,4.6550493240356445,0.9957872629165649,0.0011706538498401642,0.9929714798927307,0.9975606799125671,50.13938903808594,4.623180389404297,50.623348236083984,0.014390576630830765,-0.05990791320800781,0.014436401426792145,False
8,0.02580832354724407,center,-0.032408952713012695,0.014061852047840754,0.11858268021865906,4.597769260406494,0.9959051012992859,0.0011653952533379197,0.9935122728347778,0.9978405833244324,50.073150634765625,4.623180389404297,50.623348236083984,0.014061850495636463,-0.05990791320800781,0.014436401426792145,True
9,0.024792337976396083,center,-0.04333615303039551,0.014210686087608337,0.11920858227329247,4.617154598236084,0.9958600997924805,0.0012376733357086778,0.9929214715957642,0.9976351857185364,50.174808502197266,4.623180389404297,50.623348236083984,0.014210685156285763,-0.05990791320800781,0.014436401426792145,False
10,0.02350083813071251,center,-0.04564845561981201,0.014242178450028101,0.11934059849870077,4.616481781005859,0.9959003329277039,0.001298285205848515,0.9929060935974121,0.9977059960365295,49.90525817871094,4.623180389404297,50.623348236083984,0.01424217876046896,-0.05990791320800781,0.014436401426792145,False
11,0.022885714657604694,center,-0.05292201042175293,0.014341248820225397,0.11975495321791661,4.62982702255249,0.9958580136299133,0.0013264758745208383,0.9927308559417725,0.9977184534072876,50.08295440673828,4.623180389404297,50.623348236083984,0.014341248199343681,-0.05990791320800781,0.014436401426792145,False
12,0.022127307951450348,center,-0.03642404079437256,0.014116539309422175,0.11881304351552557,4.582869529724121,0.9959189295768738,0.0014191122027114034,0.9920275211334229,0.9977772235870361,50.42110824584961,4.623180389404297,50.623348236083984,0.014116539619863033,-0.05990791320800781,0.014436401426792145,False
13,0.021110908687114717,center,-0.07737183570861816,0.014674263695875803,0.12113737530537717,4.67519998550415,0.9957852363586426,0.0014277551090344787,0.9926453828811646,0.997675895690918,50.017704010009766,4.623180389404297,50.623348236083984,0.014674264937639236,-0.05990791320800781,0.014436401426792145,False
14,0.02065332205966115,center,-0.06858539581298828,0.014554592470328013,0.12064241571822082,4.649389743804932,0.9958192110061646,0.0014854688197374344,0.9920298457145691,0.9976840615272522,50.18339538574219,4.623180389404297,50.623348236083984,0.014554590918123722,-0.05990791320800781,0.014436401426792145,False
15,0.019895011465996502,center,-0.10043489933013916,0.014988395075003305,0.1224271010642795,4.717877388000488,0.9957243204116821,0.0015020060818642378,0.9925176501274109,0.997651219367981,49.99733352661133,4.623180389404297,50.623348236083984,0.01498839445412159,-0.05990791320800781,0.014436401426792145,False
16,0.019469325244426728,center,-0.10261034965515137,0.015018026034037272,0.12254805601900534,4.7157487869262695,0.995711624622345,0.0015861847205087543,0.991791307926178,0.9976072907447815,50.176910400390625,4.623180389404297,50.623348236083984,0.015018025413155556,-0.05990791320800781,0.014436401426792145,False
17,0.018988588452339174,center,-0.1272345781326294,0.01535341888666153,0.1239089136691204,4.762211799621582,0.9956372976303101,0.0016540925716981292,0.9918719530105591,0.9975730776786804,50.095333099365234,4.623180389404297,50.623348236083984,0.01535341702401638,-0.05990791320800781,0.014436401426792145,False
18,0.018680671229958534,center,-0.12528133392333984,0.015326811621586481,0.12380150088583936,4.74798583984375,0.9956544041633606,0.0017396763432770967,0.9909037947654724,0.9977970123291016,50.44527053833008,4.623180389404297,50.623348236083984,0.01532681193202734,-0.05990791320800781,0.014436401426792145,False
19,0.017724685743451117,center,-0.16813528537750244,0.015910502523183823,0.12613684046773893,4.843571662902832,0.9954967498779297,0.0017382275545969605,0.9916871786117554,0.9975687861442566,50.023399353027344,4.623180389404297,50.623348236083984,0.015910500660538673,-0.05990791320800781,0.014436401426792145,False
20,0.017378695122897626,center,-0.18124830722808838,0.016089109083016712,0.12684285191928124,4.865011692047119,0.9954569935798645,0.001823757658712566,0.9912300705909729,0.9975448846817017,50.059654235839844,4.623180389404297,50.623348236083984,0.01608910784125328,-0.05990791320800781,0.014436401426792145,False
21,0.017159209307283162,center,-0.1896805763244629,0.01620395729939143,0.12729476540451862,4.873131275177002,0.995440661907196,0.001883701072074473,0.9904915690422058,0.9977487921714783,50.304046630859375,4.623180389404297,50.623348236083984,0.01620395854115486,-0.05990791320800781,0.014436401426792145,False
22,0.016762809175997973,center,-0.21514976024627686,0.016550861299037933,0.12865015079290787,4.929549217224121,0.9953387975692749,0.0018681706860661507,0.9913157820701599,0.9976147413253784,50.16710662841797,4.623180389404297,50.623348236083984,0.016550861299037933,-0.05990791320800781,0.014436401426792145,False
23,0.01621255874633789,center,-0.24029672145843506,0.016893374423185985,0.12997451451413844,4.9756598472595215,0.9952694177627563,0.0019564328249543905,0.9909370541572571,0.9975847601890564,49.982460021972656,4.623180389404297,50.623348236083984,0.016893375664949417,-0.05990791320800781,0.014436401426792145,False
24,0.015924134664237498,center,-0.22710871696472168,0.016713745892047882,0.1292816533466674,4.940206527709961,0.9953246116638184,0.001992730190977454,0.990544855594635,0.9977098107337952,50.19282913208008,4.623180389404297,50.623348236083984,0.016713745892047882,-0.05990791320800781,0.014436401426792145,False
25,0.015373811591416597,center,-0.24665594100952148,0.016979988664388657,0.13030728553840978,4.98691463470459,0.9952446222305298,0.001955183921381831,0.9908116459846497,0.9976065754890442,50.27910614013672,4.623180389404297,50.623348236083984,0.016979990527033806,-0.05990791320800781,0.014436401426792145,False
26,0.014971764851361513,center,-0.2903934717178345,0.017575711011886597,0.13257341744062645,5.0635881423950195,0.9951047897338867,0.002105540595948696,0.9906089901924133,0.9976803660392761,49.95430374145508,4.623180389404297,50.623348236083984,0.017575711011886597,-0.05990791320800781,0.014436401426792145,False
27,0.014736922457814217,center,-0.2833315134048462,0.01747952277461688,0.13221014626199035,5.0448527336120605,0.9951440691947937,0.0021121022291481495,0.9900680184364319,0.9976336359977722,50.22095489501953,4.623180389404297,50.623348236083984,0.01747952215373516,-0.05990791320800781,0.014436401426792145,False
28,0.014657249581068755,center,-0.3146324157714844,0.01790585493048032,0.1338127607161601,5.10092830657959,0.9950163960456848,0.0022352912928909063,0.9902639985084534,0.9976462721824646,50.24341583251953,4.623180389404297,50.623348236083984,0.017905855551362038,-0.05990791320800781,0.014436401426792145,False
29,0.014119246043264866,center,-0.3376530408859253,0.01821940764784813,0.13497928599547462,5.144373893737793,0.9949480891227722,0.002241276204586029,0.9901441931724548,0.9976182579994202,50.188446044921875,4.623180389404297,50.623348236083984,0.01821940764784813,-0.05990791320800781,0.014436401426792145,False
30,0.0138929414562881,center,-0.3531380891799927,0.01843031992514928,0.13575831438681493,5.167336463928223,0.994910717010498,0.0023165845777839422,0.989851176738739,0.9976527690887451,50.112648010253906,4.623180389404297,50.623348236083984,0.018430320546030998,-0.05990791320800781,0.014436401426792145,False
31,0.013556904345750808,center,-0.36382269859313965,0.018575850874185562,0.13629325322328162,5.1879401206970215,0.9948628544807434,0.0023305120412260294,0.9900296926498413,0.9976562857627869,50.25886154174805,4.623180389404297,50.623348236083984,0.018575849011540413,-0.05990791320800781,0.014436401426792145,False
32,0.013214943092316389,center,-0.37921762466430664,0.01878553256392479,0.13706032454333672,5.213193416595459,0.9948207139968872,0.0023880156222730875,0.9899653196334839,0.9975722432136536,50.132057189941406,4.623180389404297,50.623348236083984,0.018785536289215088,-0.05990791320800781,0.014436401426792145,False
33,0.01285019600763917,center,-0.39569032192230225,0.019009900589783985,0.13787639605742524,5.237768650054932,0.9947727918624878,0.0024502382148057222,0.9893209338188171,0.9977166652679443,50.183387756347656,4.623180389404297,50.623348236083984,0.019009899348020554,-0.05990791320800781,0.014436401426792145,False
34,0.012680508196353912,center,-0.4194962978363037,0.019334147373835247,0.13904728466904792,5.285926342010498,0.9946735501289368,0.0024880769196897745,0.9896605014801025,0.9975346326828003,50.11670684814453,4.623180389404297,50.623348236083984,0.01933414675295353,-0.05990791320800781,0.014436401426792145,False
35,0.01259549418464303,center,-0.43333137035369873,0.019522587458292644,0.13972325310517447,5.304201602935791,0.9946466684341431,0.0025268897879868746,0.9892212748527527,0.9975966811180115,50.190223693847656,4.623180389404297,50.623348236083984,0.019522586837410927,-0.05990791320800781,0.014436401426792145,False
36,0.012535295076668262,center,-0.43512940406799316,0.019547078758478165,0.1398108678124779,5.307436943054199,0.9946693181991577,0.0024633207358419895,0.9886770844459534,0.9976732134819031,50.51869201660156,4.623180389404297,50.623348236083984,0.019547076895833015,-0.05990791320800781,0.014436401426792145,False
37,0.012145861610770225,center,-0.5123714208602905,0.02059914420048396,0.14352401959422667,5.448981285095215,0.9943498373031616,0.0027262712828814983,0.9885537624359131,0.9974528551101685,49.92045211791992,4.623180389404297,50.623348236083984,0.02059914730489254,-0.05990791320800781,0.014436401426792145,False
38,0.011808174848556518,center,-0.4844706058502197,0.020219124853610992,0.1421939691182822,5.389410972595215,0.9944802522659302,0.0026536877267062664,0.9887567162513733,0.9975530505180359,50.2724723815918,4.623180389404297,50.623348236083984,0.020219124853610992,-0.05990791320800781,0.014436401426792145,False
39,0.011624468117952346,center,-0.48257243633270264,0.020193271338939667,0.14210303071694025,5.3863749504089355,0.9944936037063599,0.002628754125908017,0.9889305830001831,0.9976531267166138,50.38150405883789,4.623180389404297,50.623348236083984,0.020193271338939667,-0.05990791320800781,0.014436401426792145,False
40,0.011221472173929214,center,-0.5224254131317139,0.02073608587185542,0.14400029816585597,5.459357261657715,0.994341254234314,0.002710939384996891,0.9889430403709412,0.9975846409797668,50.15552520751953,4.623180389404297,50.623348236083984,0.02073608711361885,-0.05990791320800781,0.014436401426792145,False
